81corN						
7						
x						
y						
v						
d						
c						
vm						
dm						
100	77.778	1.19153	0.52044	113.01532	1.356980347	0.592705892
122.222	77.778	1.19829	0.37676	108.34912	1.308333859	0.411359408
144.444	77.778	1.24616	0.67445	107.8427	1.35424056	0.732945645
166.667	77.778	1.35147	0.52489	139.58057	1.900914724	0.738285814
188.889	77.778	1.61648	0.18776	75.09151	1.2231858	0.142077456
11.111	100	1.30852	0.35662	92.31224	1.217225135	0.33173878
33.333	100	1.33568	0.7328	109.69524	1.476459244	0.810036336
55.556	100	1.30669	0.3293	96.50479	1.270728279	0.320237258
77.778	100	1.28107	0.60135	122.01439	1.575125533	0.739383281
100	100	1.10204	0.75159	125.25097	1.390944218	0.948622341
122.222	100	1.33345	0.6375	149.71717	2.011775906	0.961796198
144.444	100	1.6003	0.73529	108.83287	1.755063138	0.806399034
166.667	100	1.25459	0.45998	98.00523	1.239031453	0.45427565
188.889	100	1.41709	0.20149	74.12929	1.058567439	0.150513202
11.111	122.222	1.23901	0.37433	98.91094	1.234952911	0.373104271
33.333	122.222	1.29652	0.32581	99.80225	1.303919591	0.327669486
55.556	122.222	1.20582	0.12701	79.83096	0.970029836	0.10217403
77.778	122.222	1.03833	5.69774	149.70862	1.566438925	8.595688964
100	122.222	1.27363	1.2746	161.61347	2.074206986	2.075786708
122.222	122.222	1.07097	2.41921	112.86012	1.218004999	2.751346791
144.444	122.222	1.32891	0.64596	99.57534	1.333455801	0.648169634
166.667	122.222	1.24569	0.80861	180.59437	2.266968276	1.471548473
188.889	122.222	1.05434	0.08243	80.63421	0.85670495	0.066978573
11.111	144.444	1.06437	0.26126	88.31286	0.947213398	0.232502769
33.333	144.444	1.44234	0.75678	69.51405	1.010349189	0.530119153
55.556	144.444	1.20339	0.96706	163.31187	1.980411353	1.591484559
77.778	144.444	1.25224	1.03372	153.21123	1.933345308	1.595970191
100	144.444	1.0397	0.46734	104.94506	1.099515362	0.494226709
122.222	144.444	1.44276	0.21719	101.88771	1.481314083	0.222993849
144.444	144.444	1.22073	0.119	63.43695	0.780356711	0.076071243
166.667	144.444	1.56072	0.28937	70.33154	1.106130532	0.205085468
188.889	144.444	1.21345	0.10718	67.95226	0.83091586	0.073392033
11.111	166.667	1.0398	1.22235	103.31992	1.082592793	1.272655608
33.333	166.667	1.10297	0.20894	91.94583	1.021943757	0.193590876
55.556	166.667	1.19505	0.31758	120.15729	1.446996426	0.384533806
77.778	166.667	1.25187	0.45702	107.39406	1.354786157	0.494591587
100	166.667	1.11063	0.21076	81.16583	0.908393236	0.172382304
122.222	166.667	1.26665	0.47189	121.44575	1.550137441	0.577503144
144.444	166.667	1.27628	0.16125	77.91052	1.002012926	0.12659807
166.667	166.667	1.56175	0.39	125.50623	1.975186262	0.493243248
188.889	166.667	1.39268	0.51846	132.71059	1.862465241	0.693349318
11.111	188.889	1.28556	0.73975	141.11786	1.828123748	1.051957546
33.333	188.889	1.25096	0.08649	59.96364	0.755897082	0.052261894
55.556	188.889	1.38527	0.27617	84.41657	1.178401776	0.234928367
77.778	188.889	1.39138	0.38548	99.83968	1.399845786	0.387825435
100	188.889	1.07751	0.16249	90.17389	0.979114251	0.147651785
122.222	188.889	1.43036	0.59242	112.3107	1.618816969	0.67047425
144.444	188.889	1.46896	0.47265	118.14005	1.748792886	0.56268854
166.667	188.889	1.60875	0.31623	127.7152	2.070438835	0.406983604
188.889	188.889	1.21242	0.04787	47.48302	0.580126471	0.022905144
