305    9570.000   29530.000       0.000       1.673
306   10130.000   29530.000       0.000       1.970
307   10690.000   29530.000       0.000       2.240
308   11250.000   29530.000       0.000       2.466
309   11810.000   29530.000       0.000       2.854
310   12370.000   29530.000       0.000       2.795
311   12930.000   29530.000       0.000       2.601
312   13490.000   29530.000       0.000       2.389
313   14050.000   29530.000       0.000       2.394
314   14610.000   29530.000       0.000       2.502
315   15170.000   29530.000       0.000       2.612
316   15730.000   29530.000       0.000       2.539
317   16290.000   29530.000       0.000       0.000
318   16850.000   29530.000       0.000       0.000
319   17410.000   29530.000       0.000       0.000
320   17970.000   29530.000       0.000       0.000
321   18530.000   29530.000       0.000       0.000
322   19090.000   29530.000       0.000       0.000
323   19650.000   29530.000       0.000       0.000
324   20210.000   29530.000       0.000       0.000
325   20770.000   29530.000       0.000       0.000
326   21330.000   29530.000       0.000       0.000
327   21890.000   29530.000       0.000       0.000
328   22450.000   29530.000       0.000       0.000
329      50.000   30090.000       0.000       0.000
330     610.000   30090.000       0.000       0.000
331    1170.000   30090.000       0.000       0.000
332    1730.000   30090.000       0.000       0.000
333    2290.000   30090.000       0.000       0.000
334    2850.000   30090.000       0.000       0.000
335    3410.000   30090.000       0.000       0.000
336    3970.000   30090.000       0.000       0.000
337    4530.000   30090.000       0.000       0.000
338    5090.000   30090.000       0.000       0.000
339    5650.000   30090.000       0.000       0.000
340    6210.000   30090.000       0.000       0.000
341    6770.000   30090.000       0.000       0.000
342    7330.000   30090.000       0.000       0.000
343    7890.000   30090.000       0.000       0.000
344    8450.000   30090.000       0.000       1.167
345    9010.000   30090.000       0.000       1.337
346    9570.000   30090.000       0.000       1.935
347   10130.000   30090.000       0.000       2.146
348   10690.000   30090.000       0.000       2.316
349   11250.000   30090.000       0.000       2.656
350   11810.000   30090.000       0.000       2.829
351   12370.000   30090.000       0.000       2.748
352   12930.000   30090.000       0.000       2.558
353   13490.000   30090.000       0.000       2.350
354   14050.000   30090.000       0.000       2.345
355   14610.000   30090.000       0.000       2.469
356   15170.000   30090.000       0.000       2.460
357   15730.000   30090.000       0.000       2.507
358   16290.000   30090.000       0.000       0.000
359   16850.000   30090.000       0.000       0.000
360   17410.000   30090.000       0.000       0.000
361   17970.000   30090.000       0.000       0.000
362   18530.000   30090.000       0.000       0.000
363   19090.000   30090.000       0.000       0.000
364   19650.000   30090.000       0.000       0.000
365   20210.000   30090.000       0.000       0.000
366   20770.000   30090.000       0.000       0.000
367   21330.000   30090.000       0.000       0.000
368   21890.000   30090.000       0.000       0.000
369   22450.000   30090.000       0.000       0.000
370      50.000   30650.000       0.000       0.000
371     610.000   30650.000       0.000       0.000
372    1170.000   30650.000       0.000       0.000
373    1730.000   30650.000       0.000       0.000
374    2290.000   30650.000       0.000       0.000
375    2850.000   30650.000       0.000       0.000
376    3410.000   30650.000       0.000       0.000
377    3970.000   30650.000       0.000       0.000
378    4530.000   30650.000       0.000       0.000
379    5090.000   30650.000       0.000       0.000
380    5650.000   30650.000       0.000       0.000
381    6210.000   30650.000       0.000       0.000
382    6770.000   30650.000       0.000       0.000
383    7330.000   30650.000       0.000       0.000
384    7890.000   30650.000       0.000       0.000
385    8450.000   30650.000       0.000       0.000
386    9010.000   30650.000       0.000       0.000
387    9570.000   30650.000       0.000       1.451
388   10130.000   30650.000       0.000       2.579
389   10690.000   30650.000       0.000       2.620
390   11250.000   30650.000       0.000       2.708
391   11810.000   30650.000       0.000       2.660
392   12370.000   30650.000       0.000       2.614
393   12930.000   30650.000       0.000       2.604
394   13490.000   30650.000       0.000       2.487
395   14050.000   30650.000       0.000       2.479
396   14610.000   30650.000       0.000       0.000
397   15170.000   30650.000       0.000       0.000
398   15730.000   30650.000       0.000       0.000
399   16290.000   30650.000       0.000       0.000
400   16850.000   30650.000       0.000       0.000
401   17410.000   30650.000       0.000       0.000
402   17970.000   30650.000       0.000       0.000
403   18530.000   30650.000       0.000       0.000
404   19090.000   30650.000       0.000       0.000
405   19650.000   30650.000       0.000       0.000
406   20210.000   30650.000       0.000       0.000
407   20770.000   30650.000       0.000       0.000
408   21330.000   30650.000       0.000       0.000
409   21890.000   30650.000       0.000       0.000
410   22450.000   30650.000       0.000       0.000
