1
1	33	30     1     	930     1

1
2	44      43     1  	930     1

1
3	43      42     1   	930     1

1
4	30      27     1  	930     1

1
5	12      55     1   	  0     2

1
6	20      15     1  	  0     2

1
7	52      52     1 	  0     2

53					
36	25	30	1	930	1
37	27	30	1	930	1
38	29	30	1	930	1
39	31	30	1	930	1
40	33	30	1	930	1
41	35	30	1	930	1
42	37	30	1	930	1
43	25	32	1	930	1
44	27	32	1	930	1
45	29	32	1	930	1
46	31	32	1	930	1
47	33	32	1	930	1
48	35	32	1	930	1
49	37	32	1	930	1
50	25	34	1	930	1
51	27	34	1	930	1
52	29	34	1	930	1
53	31	34	1	930	1
					
32					
1	31	42	1	930	1
2	33	42	1	930	1
3	35	42	1	930	1
4	37	42	1	930	1
5	39	42	1	930	1
6	41	42	1	930	1
7	43	42	1	930	1
8	32	43	1	930	1
9	34	43	1	930	1
10	36	43	1	930	1
11	38	43	1	930	1
12	40	43	1	930	1
13	42	43	1	930	1
14	31	44	1	930	1
15	33	44	1	930	1
16	35	44	1	930	1
17	37	44	1	930	1
18	39	44	1	930	1
19	41	44	1	930	1
20	43	44	1	930	1
21	32	45	1	930	1
22	34	45	1	930	1
23	36	45	1	930	1
24	38	45	1	930	1
25	40	45	1	930	1
26	31	46	1	930	1
27	33	46	1	930	1
28	35	46	1	930	1
29	37	46	1	930	1
30	39	46	1	930	1
31	41	46	1	930	1
32	43	46	1	930	1
				
25					
1	45	42	1	930	1
2	46	42	1	930	1
3	47	42	1	930	1
4	48	42	1	930	1
5	49	42	1	930	1
6	45	43	1	930	1
7	46	43	1	930	1
8	47	43	1	930	1
9	48	43	1	930	1
10	49	43	1	930	1
11	45	44	1	930	1
12	46	44	1	930	1
13	47	44	1	930	1
14	48	44	1	930	1
15	49	44	1	930	1
16	45	45	1	930	1
17	46	45	1	930	1
18	47	45	1	930	1
19	48	45	1	930	1
20	49	45	1	930	1
21	45	46	1	930	1
22	46	46	1	930	1
23	47	46	1	930	1
24	48	46	1	930	1
25	49	46	1	930	1

				
24					
1	16	49	1	0	2
2	17	49	1	0	2
3	18	49	1	0	2
4	19	49	1	0	2
5	20	49	1	0	2
6	21	49	1	0	2
7	16	50	1	0	2
8	17	50	1	0	2
9	18	50	1	0	2
10	19	50	1	0	2
11	20	50	1	0	2
12	21	50	1	0	2
13	16	51	1	0	2
14	17	51	1	0	2
15	18	51	1	0	2
16	19	51	1	0	2
17	20	51	1	0	2
18	21	51	1	0	2
19	16	52	1	0	2
20	17	52	1	0	2
21	18	52	1	0	2
22	19	52	1	0	2
23	20	52	1	0	2
24	21	52	1	0	2

				
24					
1	52	43	1	0	2
2	53	43	1	0	2
3	54	43	1	0	2
4	55	43	1	0	2
5	52	44	1	0	2
6	53	44	1	0	2
7	54	44	1	0	2
8	55	44	1	0	2
9	52	45	1	0	2
10	53	45	1	0	2
11	54	45	1	0	2
12	55	45	1	0	2
13	52	46	1	0	2
14	53	46	1	0	2
15	54	46	1	0	2
16	55	46	1	0	2
17	52	47	1	0	2
18	53	47	1	0	2
19	54	47	1	0	2
20	55	47	1	0	2
21	52	48	1	0	2
22	53	48	1	0	2
23	54	48	1	0	2
24	55	48	1	0	2

					
16					
1	47	54	1	0	2
2	48	54	1	0	2
3	49	54	1	0	2
4	50	54	1	0	2
5	47	55	1	0	2
6	48	55	1	0	2
7	49	55	1	0	2
8	50	55	1	0	2
9	47	56	1	0	2
10	48	56	1	0	2
11	49	56	1	0	2
12	50	56	1	0	2
13	47	57	1	0	2
14	48	57	1	0	2
15	49	57	1	0	2
16	50	57	1	0	2

