Williams Field Ca SKlm Example
5
X
Y
CEC
Ca
Ca Mean
    749.38   1223.46     14.40   4059.00   3972.60
    754.22    354.28     18.20   4653.00   5000.50
    754.22    304.03     17.60   4356.00   4838.20
    754.23    253.67     17.30   4158.00   4757.05
    754.23    203.32     16.50   4455.00   4540.65
    754.24    152.96     13.70   4158.00   3783.25
    754.24    102.60     19.10   4950.00   5243.95
    754.25     52.25     21.80   5841.00   5974.30
    754.25      1.89     20.70   5841.00   5676.75
    796.56   1573.41     15.30   3960.00   4216.05
    796.57   1523.05     15.60   4455.00   4297.20
    796.57   1472.69     11.90   3168.00   3296.35
    796.58   1422.45     17.90   4950.00   4919.35
    796.58   1372.09     18.60   4653.00   5108.70
    796.59   1321.73     16.90   4653.00   4648.85
    796.60   1271.37     20.10   5544.00   5514.45
    796.60   1221.02     16.70   4752.00   4594.75
    796.61   1168.99     18.70   4950.00   5135.75
    796.61   1118.64     17.30   4257.00   4757.05
    796.62   1068.28     15.30   4158.00   4216.05
    796.62   1018.03     15.70   4455.00   4324.25
    796.63    967.68     15.00   4158.00   4134.90
    796.63    917.32     16.80   4851.00   4621.80
    796.64    866.96     15.40   4059.00   4243.10
    796.64    816.61     16.30   4257.00   4486.55
    796.65    757.47     14.70   4356.00   4053.75
    796.66    707.22     20.70   6336.00   5676.75
    796.66    656.86     14.90   4158.00   4107.85
    796.67    606.51     15.30   4653.00   4216.05
    796.67    556.15     16.40   4356.00   4513.60
    796.68    505.79     19.20   5742.00   5271.00
    796.68    455.44     20.20   6237.00   5541.50
    796.69    405.08     15.70   4356.00   4324.25
    796.69    352.39     16.80   4851.00   4621.80
    796.70    302.03     24.40   6633.00   6677.60
    796.70    251.67     26.30   6732.00   7191.55
    796.71    201.43     22.50   6237.00   6163.65
    796.71    151.07     19.00   6336.00   5216.90
    796.72    100.71     22.80   6138.00   6244.80
    796.72     50.36     20.60   6435.00   5649.70
    796.73      0.00     17.30   5247.00   4757.05
    846.75   1573.41     17.50   4554.00   4811.15
    846.75   1523.05     18.10   5049.00   4973.45
    846.76   1472.69     16.30   4653.00   4486.55
    846.76   1422.45     16.90   4653.00   4648.85
    846.77   1372.09     18.70   4653.00   5135.75
    846.77   1321.73     17.10   4851.00   4702.95
    846.78   1271.37     15.80   4554.00   4351.30
    846.79   1221.02     15.10   4950.00   4161.95
    846.79   1168.99     15.20   4257.00   4189.00
    846.80   1118.64     16.50   4752.00   4540.65
    846.80    352.39     17.40   5742.00   4784.10
    846.80   1068.28     15.00   4059.00   4134.90
    846.80    302.03     18.80   6039.00   5162.80
    846.81   1018.03     15.50   3861.00   4270.15
    846.81    251.67     17.90   5049.00   4919.35
    846.81    967.68     16.50   4257.00   4540.65
    846.82    201.43     15.30   4158.00   4216.05
    846.82    917.32     19.60   5049.00   5379.20
    846.82    151.07     20.00   5742.00   5487.40
    846.83    866.96     17.50   4554.00   4811.15
    846.83    100.71     19.40   5148.00   5325.10
    846.83    816.61     16.60   4158.00   4567.70
    846.83     50.36     17.80   5445.00   4892.30
    846.84    757.47     16.80   4950.00   4621.80
    846.84      0.00     18.20   5742.00   5000.50
    846.84    707.22     17.40   5247.00   4784.10
    846.85    656.86     14.80   4455.00   4080.80
    846.85    606.51     14.80   4851.00   4080.80
    846.86    556.15     17.80   4950.00   4892.30
    846.87    505.79     14.60   4356.00   4026.70
    846.87    455.44     16.90   4554.00   4648.85
    846.88    405.08     18.30   5346.00   5027.55
    896.89   1168.99     16.00   4257.00   4405.40
    896.90   1118.64     11.00   2970.00   3052.90
    896.90   1068.28     16.20   4257.00   4459.50
    896.91   1018.03     14.70   3663.00   4053.75
    896.92    967.68     16.50   3861.00   4540.65
    896.92    917.32     17.40   3960.00   4784.10
    896.93    866.96     19.90   5148.00   5460.35
    896.93   1573.41     19.00   5148.00   5216.90
    896.93    816.61     17.80   4158.00   4892.30
    896.93   1523.05     16.50   4653.00   4540.65
    896.94   1472.69     15.50   3960.00   4270.15
    896.94    757.47     13.50   3762.00   3729.15
    896.95   1422.45     17.00   4455.00   4675.90
    896.95    707.22     13.70   4059.00   3783.25
    896.95   1372.09     17.50   4554.00   4811.15
    896.95    656.86     20.20   6336.00   5541.50
    896.96   1321.73     17.90   4752.00   4919.35
    896.96    606.51     15.40   4752.00   4243.10
    896.96   1271.37     13.50   4059.00   3729.15
    896.97    556.15     17.00   4851.00   4675.90
    896.97   1221.02     12.30   3366.00   3404.55
    896.97    505.79     19.00   6039.00   5216.90
    896.98    455.44     17.00   5049.00   4675.90
    896.98    405.08     17.80   5049.00   4892.30
    896.99    352.39     13.30   4455.00   3675.05
    897.00    302.03     14.60   4554.00   4026.70
    897.00    251.67     14.60   4455.00   4026.70
    897.01    201.43     19.70   5247.00   5406.25
    897.01    151.07     18.20   5346.00   5000.50
    897.02    100.71     19.10   5049.00   5243.95
    897.03     50.36     12.70   3366.00   3512.75
    897.03      0.00     13.90   3564.00   3837.35
    947.03   1573.41     14.90   3762.00   4107.85
