  0.7312   0.2630   0.0000   0.0000   0.0010   0.7312   4.4351   0.2630
  0.7116   0.5572   0.0000   0.0000   0.5015   0.7116   9.4299   0.5572
  0.7830   0.8573   0.0000   0.0000   0.0000   0.7830   2.8277   0.8573
  0.1896   0.2209   0.0000   0.0000   0.0010   0.1896   5.2204   0.2209
  0.7439   0.9277   0.0010   0.0000   0.0000   0.7439   3.2578   0.9277
  0.0332   0.0039   0.0000   0.0049   0.0010   0.0332   6.0053   0.0039
  0.6989   0.3128   0.0010   0.0000   0.0000   0.6989   4.7277   0.3128
  0.1329   0.1994   0.0000   0.0215   0.0000   0.1329   5.5449   0.1994
  0.6676   0.1662   0.0020   0.0020   0.0010   0.6676   5.0378   0.1662
  0.0714   0.3177   0.0000   0.0000   0.0010   0.0714   5.5286   0.3177
  0.7351   0.2082   0.0313   0.0010   0.0000   0.7351   4.7127   0.2082
  0.1720   0.7683   0.0000   0.0010   0.0000   0.1720   4.2680   0.7683
  0.5318   0.0665   0.0010   0.0000   0.0000   0.5318   5.8797   0.0665
  0.7322   0.7058   0.0020   0.0000   0.0029   0.7322   3.9280   0.7058
  0.6266   0.5308   0.0078   0.0000   0.0039   0.6266   5.6879   0.5308
  0.0948   0.6383   0.0156   0.0000   0.0000   0.0948   5.5022   0.6383
  0.3118   0.9433   0.0000   0.0215   0.0196   0.3118   4.5712   0.9433
  0.0782   0.0518   0.0000   0.0059   0.0000   0.0782   5.8459   0.0518
  0.8592   0.1261   0.0010   0.0000   0.0000   0.8592   4.0727   0.1261
  0.6325   0.8211   0.0000   0.0020   0.0000   0.6325   3.9488   0.8211
  0.2463   0.8065   0.0000   0.0039   0.0010   0.2463   4.0304   0.8065
  0.7586   0.1857   0.0029   0.0000   0.0000   0.7586   4.3215   0.1857
  0.5318   0.0997   0.0010   0.0039   0.0010   0.5318   5.8489   0.0997
  0.1525   0.7820   0.0010   0.0010   0.0010   0.1525   4.2484   0.7820
  0.6764   0.8886   0.0020   0.0000   0.0010   0.6764   3.6283   0.8886
  0.2669   0.6628   0.0010   0.0020   0.0000   0.2669   4.9647   0.6628
  0.7195   0.8074   0.0000   0.0049   0.0000   0.7195   3.3903   0.8074
  0.7175   0.8700   0.0626   0.0010   0.0000   0.7175   3.8350   0.8700
  0.7136   0.2815   0.0000   0.0000   0.0000   0.7136   4.5674   0.2815
  0.8807   0.8778   0.0010   0.0039   0.0371   0.8807   3.0237   0.8778
  0.2678   0.7077   0.0010   0.0000   0.0010   0.2678   4.6199   0.7077
  0.2571   0.7253   0.0010   0.0000   0.0010   0.2571   4.4851   0.7253
  0.8338   0.8719   0.0010   0.0000   0.0000   0.8338   2.6544   0.8719
  0.7126   0.3539   0.0010   0.0000   0.0000   0.7126   4.7114   0.3539
  0.0596   0.9218   0.0000   0.0000   0.0010   0.0596   4.3761   0.9218
  0.1544   0.1720   0.0000   0.0000   0.0010   0.1544   5.3571   0.1720
  0.2532   0.5836   0.0020   0.0020   0.0010   0.2532   5.4454   0.5836
  0.3617   0.0616   0.0020   0.0000   0.0000   0.3617   5.6560   0.0616
  0.6989   0.0039   0.0010   0.0000   0.0010   0.6989   5.1054   0.0039
  0.2766   0.6315   0.0020   0.0020   0.0000   0.2766   5.1918   0.6315
  0.8211   0.7390   0.0020   0.0010   0.0010   0.8211   3.1937   0.7390
  0.9472   0.0215   0.0010   0.0000   0.0000   0.9472   4.5837   0.0215
  0.6784   0.4936   0.0000   0.0000   0.0010   0.6784   5.2547   0.4936
  0.8876   0.0489   0.0010   0.0059   0.0010   0.8876   4.3381   0.0489
  0.8964   0.6461   0.0020   0.0020   0.0010   0.8964   3.8830   0.6461
  0.3480   0.9550   0.0000   0.0000   0.0010   0.3480   4.3610   0.9550
  0.2366   0.0371   0.0000   0.0000   0.0010   0.2366   5.5353   0.0371
  0.1144   0.8817   0.0000   0.0010   0.0000   0.1144   4.1203   0.8817
  0.9726   0.7977   0.0010   0.0000   0.0000   0.9726   3.2374   0.7977
  0.1427   0.0049   0.0000   0.0156   0.0020   0.1427   5.8714   0.0049
  0.5464   0.0303   0.0000   0.0000   0.1261   0.5464   7.0446   0.0303
  0.2111   0.8065   0.0000   0.0000   0.0000   0.2111   4.0088   0.8065
  0.2111   0.9159   0.0000   0.0000   0.0010   0.2111   4.0367   0.9159
  0.7175   0.5552   0.0000   0.0029   0.0000   0.7175   4.9046   0.5552
  0.7644   0.8778   0.0010   0.0010   0.0010   0.7644   2.9736   0.8778
  0.0538   0.7771   0.0010   0.0000   0.2502   0.0538   6.7334   0.7771
  0.1779   0.5777   0.0000   0.0000   0.0029   0.1779   5.5234   0.5777
  0.6588   0.8299   0.0088   0.0020   0.5005   0.6588   8.3314   0.8299
  0.7761   0.1466   0.0010   0.0000   0.0010   0.7761   4.2847   0.1466
  0.7977   0.6344   0.0000   0.0000   0.0010   0.7977   4.0137   0.6344
  0.2307   0.0127   0.0000   0.0000   0.0000   0.2307   5.5651   0.0127
  0.8035   0.0147   0.0000   0.0000   0.0049   0.8035   4.4518   0.0147
  0.7263   0.8749   0.0000   0.0000   0.0010   0.7263   3.2119   0.8749
  0.3069   0.7341   0.0000   0.0000   0.0313   0.3069   4.7290   0.7341
  0.0450   0.1457   0.0010   0.0010   0.0010   0.0450   5.6745   0.1457
  0.6794   0.2463   0.0000   0.0000   0.0000   0.6794   4.8130   0.2463
  0.3138   0.1232   0.1251   0.0000   0.0000   0.3138   6.5187   0.1232
  0.2180   0.7937   0.0010   0.0000   0.0000   0.2180   4.0650   0.7937
  0.6461   0.1056   0.0000   0.0166   0.0020   0.6461   5.4511   0.1056
  0.0978   0.1789   0.0000   0.0010   0.0010   0.0978   5.4854   0.1789
  0.0538   0.0674   0.0000   0.0000   0.0010   0.0538   5.8214   0.0674
  0.0919   0.0098   0.0010   0.5005   0.2659   0.0919  12.7336   0.0098
  0.3558   0.7165   0.0000   0.0020   0.0010   0.3558   4.7045   0.7165
  0.5630   0.0821   0.0000   0.0000   0.0010   0.5630   5.7728   0.0821
  0.9071   0.6295   0.0000   0.0000   0.0000   0.9071   3.9829   0.6295
  0.2346   0.3666   0.0010   0.0000   0.0010   0.2346   5.3412   0.3666
  0.0567   0.5562   0.0000   0.0000   0.0010   0.0567   5.8470   0.5562
  0.6940   0.7439   0.0000   0.0000   0.0000   0.6940   3.8901   0.7439
  0.0391   0.2385   0.0000   0.0010   0.0000   0.0391   5.5312   0.2385
